board,angle,climb_name,date,logged_grade,displayed_grade,is_benchmark,tries,is_mirror,sessions_count,tries_total,is_repeat,is_ascent,comment
tension,40,big dog o’clock,2020-05-05 16:39:21,6c/V5,6c/V5,False,1,True,1,1,False,True,
tension,40,It's Alive!,2020-08-03 16:31:28,5a/V1,5b/V1,True,1,True,1,1,False,True,
tension,40,Sea Freight,2020-08-03 16:34:12,5c/V2,5c/V2,True,1,False,1,1,False,True,
tension,40,Less Power,2020-08-03 16:37:43,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Jiggles,2020-08-03 16:43:31,6a/V3,6b/V4,True,1,True,1,1,False,True,
tension,40,bell bottoms,2020-08-03 16:59:17,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,Getting By,2020-08-03 17:02:27,6b/V4,6b+/V4,True,1,False,1,1,False,True,
tension,40,Bubbles,2020-08-03 17:08:21,6b/V4,6b+/V4,True,1,True,1,1,False,True,
tension,40,Bus Stop,2020-08-03 17:14:58,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,Bus Stop,2020-08-03 17:15:17,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,40,Hot Dogs,2020-08-03 17:21:37,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,Hot Dogs,2020-08-03 17:21:48,6a/V3,6a/V3,True,1,False,1,1,False,True,
tension,40,December already,2020-08-03 17:54:04,7b/V8,7b/V8,True,1,False,1,1,False,True,
tension,40,It's Alive!,2020-08-07 08:28:43,5a/V1,5b/V1,True,1,True,2,2,True,True,
tension,40,It's Alive!,2020-08-07 08:29:53,5a/V1,5b/V1,True,1,False,1,1,False,True,
tension,40,the warmup,2020-08-07 08:31:17,5c/V2,5c/V2,True,1,False,1,1,False,True,
tension,40,the warmup,2020-08-07 08:32:14,5c/V2,5c/V2,True,1,True,1,1,False,True,
tension,40,JUG,2020-08-07 08:33:46,5c/V2,6a+/V3,True,1,True,1,1,False,True,
tension,40,My First Rodeo,2020-08-07 08:56:27,7a/V6,7a/V6,True,1,False,1,1,False,True,
tension,40,My First Rodeo,2020-08-07 08:58:14,7a/V6,7a/V6,True,1,True,1,1,False,True,
tension,40,Big Pinch Laps,2020-08-07 09:06:23,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,The Chair,2020-08-07 09:17:10,7a/V6,7a/V6,True,1,False,1,1,False,True,
tension,40,The Chair,2020-08-07 09:20:33,7a/V6,7a/V6,True,1,True,1,1,False,True,
tension,40,Yumping,2020-08-07 09:58:26,7a/V6,6c+/V5,True,1,True,1,1,False,True,
tension,40,Yumping,2020-08-07 09:59:12,7a/V6,6c+/V5,True,1,False,1,1,False,True,
tension,40,Pre-game,2020-08-10 09:51:57,5a/V1,4a/V0,True,1,True,1,1,False,True,
tension,40,Riopio,2020-08-10 09:52:58,4a/V0,4a/V0,True,1,True,1,1,False,True,
tension,40,Tell Me,2020-08-10 09:53:49,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,Fifty Dollar Bill,2020-08-10 09:56:01,6a/V3,6b/V4,True,1,False,1,1,False,True,
tension,40,Fifty Dollar Bill,2020-08-10 09:56:55,6a/V3,6b/V4,True,1,True,1,1,False,True,
tension,40,Goo Lagoon,2020-08-10 09:59:27,7a/V6,7a/V6,True,1,True,1,1,False,True,
tension,40,Goo Lagoon,2020-08-10 10:01:09,7a/V6,7a/V6,True,1,False,1,1,False,True,
tension,40,Intro To Power,2020-08-10 10:05:14,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,Intro To Power,2020-08-10 10:07:35,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Chris,2020-08-10 10:13:53,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Chris,2020-08-10 10:14:55,6a/V3,6b/V4,True,1,False,1,1,False,True,
tension,40,Lemon Sorbet,2020-08-10 10:17:54,7a/V6,6c/V5,True,1,False,1,1,False,True,
tension,40,Lemon Sorbet,2020-08-10 10:19:23,7a/V6,6c/V5,True,1,True,1,1,False,True,
tension,40,Laser Camera,2020-08-12 08:38:00,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,Laser Camera,2020-08-12 08:38:40,6a/V3,6a/V3,True,1,False,1,1,False,True,
tension,40,Foles Gold,2020-08-12 08:39:44,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,Beta Sprayer,2020-08-12 08:41:13,6b/V4,6b/V4,False,1,True,1,1,False,True,
tension,40,Beta Sprayer,2020-08-12 08:45:00,6b/V4,6b/V4,False,1,False,1,1,False,True,
tension,40,Shimmy,2020-08-12 08:47:47,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,Shimmy,2020-08-12 08:49:05,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,40,pumpkins pumps,2020-08-12 08:55:15,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,pumpkins pumps,2020-08-12 08:59:04,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,40,I am bitty,2020-08-14 08:45:53,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,I am bitty,2020-08-14 08:48:19,6a/V3,6a/V3,True,1,False,1,1,False,True,
tension,40,Presidential Sweets,2020-08-14 08:55:58,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Aisle Seat,2020-08-14 08:58:59,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Aisle Seat,2020-08-14 09:02:01,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,Ely scheme,2020-08-14 09:18:35,6a/V3,6a/V3,False,1,False,1,1,False,True,
tension,40,Ely scheme,2020-08-14 09:18:42,6a/V3,6a/V3,False,1,True,1,1,False,True,
tension,40,loser,2020-08-14 09:49:54,5c/V2,5c/V2,True,1,False,1,1,False,True,
tension,40,loser,2020-08-14 09:50:03,5c/V2,5c/V2,True,1,True,1,1,False,True,
tension,40,simpleton5.11a,2020-08-17 14:48:39,5c/V2,6a/V3,False,1,False,1,1,False,True,
tension,40,simpleton5.11a,2020-08-17 14:48:47,5c/V2,6a/V3,False,1,True,1,1,False,True,
tension,40,Warmin up,2020-08-17 14:58:04,6c/V5,6b+/V4,True,1,True,1,1,False,True,
tension,40,Warmin up,2020-08-17 14:58:16,6c/V5,6b+/V4,True,1,False,1,1,False,True,
tension,40,Bye Bye Henry,2020-08-24 14:52:20,5c/V2,5c/V2,True,1,False,1,1,False,True,
tension,40,Bye Bye Henry,2020-08-24 14:52:30,5c/V2,5c/V2,True,1,True,1,1,False,True,
tension,40,Hot Fire,2020-08-24 14:53:37,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Hot Fire,2020-08-24 14:56:38,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,December already,2020-08-24 15:39:47,7b/V8,7b/V8,True,1,True,1,1,False,True,
tension,40,Krummy5,2020-08-31 14:43:36,4a/V0,4b/V0,False,1,False,1,1,False,True,
tension,40,simpletonas,2020-08-31 14:53:19,6a/V3,6a/V3,True,1,False,1,1,False,True,
tension,40,simpletonas,2020-08-31 14:53:28,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,Gumball Guardian,2020-08-31 15:01:15,6b/V4,6b/V4,False,1,True,1,1,False,True,
tension,40,Villan,2020-09-02 14:45:01,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,Get Spanked,2020-09-02 14:49:08,6a/V3,6a/V3,False,1,True,1,1,False,True,
tension,40,Carnation,2020-09-02 14:52:22,6a/V3,6b/V4,True,1,True,1,1,False,True,
tension,40,Carnation,2020-09-02 14:54:29,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,Presidential Sweets,2020-09-09 14:41:52,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,Afterwards,2020-09-09 14:44:04,6b/V4,6b+/V4,True,1,False,1,1,False,True,
tension,40,Mezzoforte actual,2020-09-09 14:49:21,6c/V5,7a/V6,True,1,True,1,1,False,True,
tension,40,Mezzoforte actual,2020-09-09 14:51:36,6c/V5,7a/V6,True,1,False,1,1,False,True,
tension,40,Warm Dayz,2020-09-14 08:34:23,5a/V1,5a/V1,True,1,False,1,1,False,True,
tension,40,The Cove,2020-09-14 08:43:44,6a/V3,6a/V3,False,1,False,1,1,False,True,
tension,40,Crossy Road,2020-09-14 08:44:54,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,Don isn’t good,2020-09-14 09:38:24,7b/V8,7b/V8,True,1,False,1,1,False,True,
tension,40,red pill,2020-09-24 09:19:38,7b/V8,7b/V8,True,1,False,1,1,False,True,
tension,40,red pill,2020-09-24 09:22:49,7b/V8,7b/V8,True,1,True,1,1,False,True,
tension,40,lefty loosy,2020-09-28 06:37:17,4a/V0,5a/V1,True,1,False,1,1,False,True,
tension,40,Jug-Tastic,2020-09-29 06:40:10,4a/V0,5a/V1,True,1,True,1,1,False,True,
tension,40,Jug-Tastic,2020-09-29 06:40:17,4a/V0,5a/V1,True,1,False,1,1,False,True,
tension,40,Dull Scissors,2020-09-29 06:44:26,4a/V0,6a/V3,True,1,True,1,1,False,True,
tension,40,Power to the Pinches,2020-09-29 06:54:28,6b/V4,6b/V4,False,1,True,1,1,False,True,
tension,40,Power to the Pinches,2020-09-29 06:54:39,6b/V4,6b/V4,False,1,False,1,1,False,True,
tension,40,Edgejumper,2020-09-29 06:56:25,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,Edgejumper,2020-09-29 06:58:08,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,40,Can’t even,2020-09-29 07:37:49,7a+/V7,7a+/V7,True,1,False,1,1,False,True,
tension,40,Alaskan Bull Worm,2020-10-13 09:22:20,7a+/V7,7a+/V7,True,1,False,1,1,False,True,
tension,40,the speedy sloth,2020-10-27 08:41:32,6a/V3,6a/V3,False,1,False,1,1,False,True,
tension,40,the speedy sloth,2020-10-27 08:42:23,6a/V3,6a/V3,False,1,True,1,1,False,True,
tension,40,Carbonated,2020-10-27 08:43:53,6a/V3,6a/V3,False,1,True,1,1,False,True,
tension,40,Carbonated,2020-10-27 08:45:06,5a/V1,6a/V3,False,1,False,1,1,False,True,
tension,40,Marco Pogo,2020-10-27 08:52:17,6c/V5,6c/V5,False,1,False,1,1,False,True,
tension,40,Marco Pogo,2020-10-27 08:54:18,6c/V5,6c/V5,False,1,True,1,1,False,True,
tension,40,Persist,2020-10-27 08:57:05,7a/V6,7a/V6,True,1,True,1,1,False,True,
tension,40,One Jump,2020-10-30 07:19:01,6b/V4,6b/V4,False,1,False,1,1,False,True,
tension,40,One Jump,2020-10-30 07:19:14,6b/V4,6b/V4,False,1,True,1,1,False,True,
tension,40,Pushes and Crushes,2020-10-30 07:28:46,7a/V6,7a/V6,False,1,True,1,1,False,True,
tension,40,Pushes and Crushes,2020-10-30 22:13:22,7a/V6,7a/V6,False,1,True,1,2,True,True,
tension,40,Jumpie,2020-11-04 14:50:46,6a/V3,6b/V4,False,1,True,1,1,False,True,
tension,40,Jumpie,2020-11-04 14:51:13,6a/V3,6b/V4,False,1,False,1,1,False,True,
tension,40,Cranberry Sauce,2020-11-12 14:49:21,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Selling Paper or Corruption,2020-11-12 15:07:04,7a+/V7,7a+/V7,False,1,True,1,1,False,True,
tension,40,Pushes and Crushes,2020-11-12 15:50:28,7a+/V7,7a/V6,False,1,False,1,1,False,True,
tension,40,foxy,2020-11-17 09:26:23,5a/V1,4b/V0,False,1,True,1,1,False,True,
tension,40,foxy,2020-11-17 09:26:34,5a/V1,4b/V0,False,1,False,1,1,False,True,
tension,40,ssu V2,2020-11-17 09:29:13,4a/V0,5a/V1,False,1,True,1,1,False,True,
tension,40,ssu V2,2020-11-17 09:29:21,4a/V0,5a/V1,False,1,False,1,1,False,True,
tension,40,Emperical,2020-11-17 09:32:02,5c/V2,5c/V2,False,1,False,1,1,False,True,
tension,40,HEY HAY,2020-11-17 09:38:38,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,40,HEY HAY,2020-11-17 09:41:57,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,Alaskan Bull Worm,2020-11-17 10:12:47,7a+/V7,7a+/V7,True,1,True,1,1,False,True,
tension,30,It's Alive!,2022-05-28 08:35:28,5c/V2,5c/V2,True,1,False,1,1,False,True,
tension,30,It's Alive!,2022-05-28 08:36:28,5c/V2,5c/V2,True,1,True,1,1,False,True,
tension,30,Getting By,2022-05-28 08:54:05,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,30,sender2,2022-05-28 08:55:58,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,30,Fear Not Of Man,2022-05-28 08:58:41,6c/V5,6c/V5,False,1,False,1,1,False,True,
tension,40,Wumbo,2022-06-07 19:31:29,7a/V6,7a/V6,True,2,False,1,2,False,True,
tension,40,Tell Your Fwends,2022-06-07 19:45:23,7a+/V7,7a+/V7,True,3,False,1,3,False,True,
tension,40,burritos,2022-06-07 20:13:59,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,Excelsior,2022-06-16 19:24:40,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,Excelsior,2022-06-16 19:26:17,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Finger Circuit 1,2022-06-16 19:29:46,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,40,Tmesis,2022-06-16 19:49:37,7a+/V7,7a+/V7,False,4,True,1,4,False,True,
tension,40,Turkey Bacon,2022-06-18 11:16:17,7a+/V7,7a+/V7,True,3,False,1,3,False,True,
tension,40,Turkey Bacon,2022-06-18 11:20:29,7a+/V7,7a+/V7,True,3,True,1,3,False,True,
tension,40,bell bottoms,2022-06-27 18:51:20,6a/V3,6a/V3,True,1,False,1,1,False,True,
tension,40,Under the Brick,2022-06-27 18:58:59,6b+/V4,6b+/V4,True,1,False,1,1,False,True,
tension,40,Lion,2022-06-27 19:22:45,7b/V8,7b/V8,True,10,False,1,10,False,True,
tension,40,Holler,2022-06-30 08:22:47,6a/V3,6a/V3,True,1,False,1,1,False,True,
tension,40,Holler,2022-06-30 08:24:25,6a/V3,6a/V3,True,2,True,1,2,False,True,
tension,40,Getting By,2022-06-30 08:26:18,6b/V4,6b+/V4,True,1,True,1,1,False,True,
tension,40,Fingery,2022-06-30 16:06:20,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Fingery,2022-06-30 16:06:26,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,Tunnels and planes,2022-07-06 19:01:24,6b+/V4,6c/V5,True,2,False,1,2,False,True,
tension,40,Dr. Anarchy,2022-07-06 19:56:17,7a+/V7,7a+/V7,False,1,True,1,1,False,True,
tension,40,Dr. Anarchy,2022-07-06 19:59:04,7a+/V7,7a+/V7,False,1,True,1,2,True,True,
tension,40,Project Campus 3,2022-07-06 20:10:25,7a/V6,7a/V6,False,9,False,1,9,False,True,
tension,40,hi there 3,2022-07-07 10:57:56,6a+/V3,6a+/V3,True,1,False,1,1,False,True,
tension,40,"~Keep on, keeping on~",2022-07-07 11:03:31,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,"~Keep on, keeping on~",2022-07-07 11:05:33,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,nomo,2022-07-07 11:16:46,6c/V5,6c/V5,False,1,True,1,1,False,True,
tension,40,We Don’t Tweet,2022-07-12 19:18:59,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Gastone!,2022-07-12 19:42:33,7a+/V7,7a+/V7,False,1,False,1,1,False,True,
tension,40,Optical Illusions,2022-07-14 18:42:06,6b+/V4,6b+/V4,True,1,False,1,1,False,True,
tension,40,Optical Illusions,2022-07-14 18:46:05,6b+/V4,6b+/V4,True,1,True,1,1,False,True,
tension,40,Blue Supreme Hat,2022-07-14 19:16:01,6a/V3,6a/V3,True,1,False,1,1,False,True,
tension,40,Get Spanked,2022-07-14 19:26:47,6a/V3,6a/V3,False,1,True,2,2,True,True,
tension,40,Carbonated,2022-07-14 19:27:26,5a/V1,6a/V3,False,1,True,2,2,True,True,
tension,40,simpletonas,2022-07-14 19:27:59,6a/V3,6a/V3,True,1,True,2,2,True,True,
tension,40,trash bag better,2022-07-14 19:28:35,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,trash bag better,2022-07-14 19:29:23,6a/V3,6a/V3,True,1,True,1,2,True,True,
tension,40,Barron Gnasher,2022-07-21 18:34:18,7a+/V7,7a+/V7,True,2,False,1,2,False,True,
tension,40,Yard Boss,2022-11-03 19:07:46,6a/V3,6a/V3,False,1,False,1,1,False,True,
tension,40,frackleee!!,2022-11-29 20:45:47,7b/V8,7b/V8,False,37,True,1,37,False,True,
tension,30,Cradle to the Grave,2022-12-06 19:55:41,6c+/V5,6c+/V5,False,3,False,1,3,False,True,
tension,30,Cradle to the Grave,2022-12-06 20:00:22,6c+/V5,6c+/V5,False,2,True,1,2,False,True,
tension,40,donkey puncher,2022-12-09 17:59:53,7b/V8,7b/V8,False,3,False,1,3,False,True,
tension,35,SeeSee,2022-12-10 17:22:45,7a+/V7,7a+/V7,False,1,False,1,1,False,True,
tension,35,foxy lady 2.0,2022-12-10 17:23:17,7a+/V7,7a+/V7,False,1,False,1,1,False,True,
tension,35,Harder than it looks,2022-12-10 17:30:36,7b/V8,7b/V8,False,1,False,1,1,False,True,
tension,45,Punch Pinch,2023-01-22 16:39:16,7a/V6,7a/V6,True,1,False,1,1,False,True,
tension,45,Dustbusters,2023-01-22 17:01:40,7b/V8,7b/V8,True,1,False,1,1,False,True,
tension,40,Big Fish,2023-01-30 19:24:54,6a/V3,6a/V3,True,1,False,1,1,False,True,
tension,40,Big Fish,2023-01-30 19:26:14,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,Legion,2023-01-30 19:30:49,6c/V5,6c/V5,True,3,True,1,3,False,True,
tension,40,Legion,2023-01-30 19:32:48,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,come thru fam,2023-02-01 19:26:05,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,come thru fam,2023-02-01 19:27:38,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,Power Warm Up,2023-02-01 19:29:02,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,40,Power Warm Up,2023-02-01 19:30:31,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,Brick Leap,2023-02-01 19:55:19,7b/V8,7b/V8,True,10,False,1,10,False,True,It was hard for me
tension,40,cookies and cream,2023-02-21 19:18:22,6b/V4,6b/V4,True,1,True,1,1,False,True,
tension,40,cookies and cream,2023-02-21 19:20:32,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,Big Pinch Laps,2023-02-21 19:32:41,6b/V4,6b/V4,True,1,False,1,1,False,True,
tension,40,Lift Kit,2023-02-21 19:36:53,6a/V3,6a/V3,True,1,False,1,1,False,True,
tension,40,Lift Kit,2023-02-21 19:38:25,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,"God damn, Roxanne",2023-02-21 19:40:16,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,40,"God damn, Roxanne",2023-02-21 19:42:26,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,on-sight plus,2023-02-21 19:47:52,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,on-sight plus,2023-02-21 19:49:43,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,50,RainDay EveryDay,2023-02-25 15:09:30,5c/V2,5c/V2,False,4,False,1,4,False,True,
tension,50,Slow is Flowing,2023-02-25 15:14:17,5c/V2,5c/V2,False,1,True,1,1,False,True,
tension,50,Slow is Flowing,2023-02-25 15:18:33,5c/V2,5c/V2,False,1,True,1,2,True,True,
tension,50,Dull Scissors,2023-02-25 15:27:46,6b/V4,6b/V4,False,1,False,1,1,False,True,
tension,50,Dull Scissors,2023-02-25 15:29:41,6b/V4,6b/V4,False,1,True,1,1,False,True,
tension,50,Flat White and Avocado Toast,2023-02-25 15:35:00,6c/V5,6c/V5,False,2,True,1,2,False,True,
tension,50,just joshing around,2023-02-25 15:45:11,6b+/V4,6b+/V4,False,1,False,1,1,False,True,
tension,50,just joshing around,2023-02-25 15:47:29,6b+/V4,6b+/V4,False,1,True,1,1,False,True,
tension,35,Foles Gold,2023-03-09 18:10:11,6a/V3,6a/V3,True,2,False,1,2,False,True,
tension,35,Big Pinch Pinchin',2023-03-09 18:15:29,6b+/V4,6b+/V4,True,1,True,1,1,False,True,
tension,35,Tina the Llama,2023-03-09 18:20:14,6c/V5,6c/V5,False,1,False,1,1,False,True,
tension,40,Spaghetti Noodles,2023-03-12 14:43:19,6a/V3,6a/V3,True,1,True,1,1,False,True,
tension,40,Spaghetti Noodles,2023-03-12 14:43:23,6a/V3,6a/V3,True,1,False,1,1,False,True,
tension,40,Z E L D A W A V E,2023-03-12 14:51:21,6c/V5,6c/V5,True,1,False,1,1,False,True,
tension,40,Z E L D A W A V E,2023-03-12 14:53:33,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,40,year of the shoulder 1,2023-03-12 15:01:47,6c/V5,6c/V5,True,1,True,1,1,False,True,
tension,40,year of the shoulder 1,2023-03-12 15:04:36,6c/V5,6c/V5,True,1,False,1,1,False,True,
